PlasmoDBID	5-Fluorouracil	Proguanil	MMS	Artemisinin	Doxycycline	Atovaquone	Chloroquine	Chloramphenicol	Tafenoquine	Methotrexate	Geldanamycin	Rapamycin	E-64	Nelfinavir	Epoxomicin	Cerulenin	PPMP	z-Val-Asp	Fosmidomycin	Apicidin	JQ1	Dideoxyadenosine	Curcumin	Olomucine	Fenofibrate	SJ140722	SJ119930	SJ194935	SJ292024	SJ77572	Vincristine
MAL13P1.191	0.874024585	0.89678136	0.906641395	0.973655701	0.793875316	0.858586211	0.939813397	1.417927773	0.860046991	0.913680252	1.029859389	0.831826487	0.890420834	0.854383273	1.221260156	1.073585934	0.968703712	1.016969022	0.949093015	1.0764067	0.886201895	1.308309016	1.584252334	0.983871312	0.873690493	1.010817923	0.865543648	0.934869344	1.05157365	0.805780086	0.958307155
PFL1820w	1.013583564	0.990671756	0.926087149	0.999456745	1.143314074	1.029209671	1.078427274	0.872773135	1.032131395	1.017476753	1.0406166	1.025282794	0.875838393	1.04315664	0.923496199	1.07334077	0.95162364	0.952138574	0.947309509	1.004458535	0.951870986	0.977095809	1.148653864	1.028646092	0.999218601	0.980899868	0.812624446	0.880744243	1.144362262	0.814102092	0.931987625
PFI1275w	0.963099959	0.932454951	0.974357091	0.999874293	0.944652161	0.900575772	0.936501788	1.188369161	1.02604331	0.901877101	1.023303069	0.762609589	0.900904576	0.93307127	1.260081057	1.209772942	1.003240038	0.99568792	0.941042702	0.981368909	0.928826253	0.791528693	1.566120362	1.060237012	0.88014733	0.935319355	1.068635777	0.954053256	0.866763854	0.794747292	0.985258605
PF13_0215	1.027259107	0.974848814	1.073338772	1.004967712	1.009537471	1.049777664	0.956763751	0.900058628	1.032313877	0.998944768	1.044394871	1.221983858	0.977506536	0.943574104	0.861565883	0.755278962	1.061550793	0.952796712	0.981981067	1.043886395	1.01948245	1.116099826	0.65025466	0.912900427	1.04231347	1.014283132	0.953348192	0.989238939	1.021697317	1.033167644	0.985263871
PFF1575w	0.901216244	1.350339982	1.036938647	0.985532044	0.806978791	0.902178468	0.803670321	1.091072242	0.811885539	1.07785497	0.962891995	0.832447913	1.239283587	0.862968829	1.088788035	0.794659723	0.896759257	0.979356471	1.02392873	0.934451863	1.072108105	0.745272659	0.954610627	0.759830257	1.144239525	1.021116312	1.318871628	1.118821312	0.796986993	1.216599756	1.078704861
PF10_0006	1.057244492	0.992117164	1.133926395	1.050943042	0.910543096	0.892776531	0.911546406	0.9779814	0.976776042	1.072720517	0.903312376	0.797693702	0.937601622	0.896213134	0.968090415	1.258744097	1.163149815	1.187722282	0.985722817	0.978156551	0.931648591	0.847852204	1.333487734	0.925041903	0.888981593	0.918383047	1.075788086	0.973060093	0.87654714	0.93972254	0.846774856
PF11_0307	0.901137504	1.125889559	0.874460921	0.875645653	1.125603594	0.932393918	0.860910312	1.304274153	0.869439224	0.928934059	1.016938707	0.556386539	0.743130078	1.079137762	1.072506585	1.49358648	1.040411672	1.18430765	1.152061713	0.932610336	0.941132699	0.620942599	2.056772975	1.110792295	0.763005813	0.8923939	0.691673878	0.771912534	1.202970002	0.640256185	0.847788244
PF14_0489	1.038368716	0.998605048	0.997021419	1.051178213	1.077789986	0.966069095	1.034377098	0.897154461	1.07013788	0.970363595	1.002424624	0.892764895	0.907486666	0.967071668	1.099446521	1.130846665	0.961489616	0.991995296	1.04794838	0.878448892	0.950539885	0.904545683	1.120089855	0.989430515	0.929671114	0.953940452	0.957161807	0.98898771	1.022979731	0.890681905	0.920171992
PF10_0063	0.985840138	1.026821998	1.036728202	0.997840555	0.95370837	1.008932928	0.937011318	1.022713491	0.924016626	1.069256443	1.005960528	1.212060629	1.051887757	0.978254336	0.74221123	0.802501902	1.035576497	0.917368288	1.005378033	1.05814841	0.952132498	1.193878958	0.596319545	0.976607807	1.031514438	1.009282327	1.035331426	1.06399671	0.951751392	0.99442077	1.031397941
PFE0700c	1.012740921	1.055112199	1.126825836	0.941408733	1.065831871	0.993270071	0.933822089	1.047243836	0.980421772	0.858971428	1.010415648	0.85437691	0.94474493	1.020615311	1.236056856	1.131642028	0.884400335	0.93512984	0.82456519	0.906876069	0.968974128	0.944430531	1.129195367	0.874018376	1.027349757	1.020541155	0.962890318	1.032136671	0.946064705	1.026461791	0.911986674
PFL2520w	1.030045878	0.919526179	1.094297114	0.783085127	0.895102691	0.944571452	0.792390199	1.18082437	0.896376791	1.009428572	1.052484396	0.876658034	0.804570884	0.996286352	1.185295263	1.059846504	0.891820295	0.990096826	0.958093895	0.815125007	0.912416767	0.746718976	1.885592036	0.9252163	0.836733286	1.182811057	0.998962742	1.069697991	0.996209594	1.070910466	0.805573716
PF14_0392	0.883393149	1.146339732	0.95397055	0.845233826	0.918405813	0.853169901	0.932306519	1.458935233	0.810600512	0.855792973	0.986311658	0.910415842	1.028278232	1.114511581	1.13105305	1.190538176	0.802018436	0.959854524	0.838323607	0.984504848	0.929682765	0.723507242	1.525009191	1.062705646	0.830856473	1.027043095	0.928970924	0.99827139	1.045909354	1.042099562	0.888603931
MAL8P1.68	0.757039324	0.99525661	1.081999244	0.790009362	0.943926607	0.880433441	0.714591226	1.700263867	0.765148549	0.822360859	1.117082296	0.807184213	1.14711753	0.927178548	1.255099585	1.052989365	0.949929497	0.955368559	0.922041791	0.909880799	0.946281823	0.741913491	2.027783175	0.935022462	0.825145504	1.053849468	0.800940873	0.971428442	1.053545051	0.899567458	0.856033941
PFC0245c	1.002320397	0.997391093	0.978003667	1.001673918	1.047758444	0.980696938	1.026577667	0.999796858	1.008772114	0.967505957	1.02957818	1.148459347	0.909925079	0.969501284	0.961718395	0.879891179	0.972603473	0.915705684	0.989374782	1.014716873	0.978565543	0.999420903	1.019765261	0.957397317	0.963544392	0.998096157	0.901262822	0.980190345	1.1037154	0.921732993	0.980592264
PF08_0025	1.042819525	1.019617349	0.868405622	0.92739309	1.061779492	0.964430411	1.062573631	1.086238928	0.939968787	0.959630132	0.935688619	0.793424411	0.876362163	1.18050828	1.308743543	1.263704243	0.922971801	0.926267425	0.862028528	0.922682469	0.902400875	0.79778456	0.964942639	1.020447164	0.931818225	0.979151487	1.015874738	1.035105551	0.831572523	1.033347199	1.168327099
PF11_0331	1.012500023	0.951153545	1.001562819	1.012991998	1.006702961	0.993930258	0.999908346	0.984080646	1.050445063	0.997643985	1.002355186	1.075926507	0.965246357	0.927738456	0.93470102	0.868154404	1.009677192	0.935282997	0.991671244	1.007373429	1.009451631	1.067238888	0.812301458	0.887638482	1.060164128	0.993775221	1.003979025	1.033289369	1.000896647	1.021933782	0.986227861
MAL7P1.27	1.022731755	0.979299858	1.012970528	1.035421648	1.085720418	1.020559351	1.020422707	0.870758359	1.001866684	1.018316163	1.051904395	1.340875149	1.524000481	1.058128331	0.938029255	0.603604359	0.814129525	0.650084358	0.726723259	0.949587653	0.986178362	1.099134083	0.631745034	0.822490548	1.197079976	0.970093071	0.899905834	0.974368878	0.994776127	1.107818537	1.196961471
PFB0270w	1.100225078	1.041194167	0.804514088	1.052770109	0.981071451	1.020951047	1.082822873	0.851421697	1.097991195	1.07182612	0.957625513	1.267519728	1.169330375	0.937566722	0.702305758	0.600909272	0.957322683	0.779659283	0.933307855	1.188018411	1.039810828	1.399103641	0.66049468	0.852223388	0.945729467	0.996411055	0.92506341	1.013277581	1.095070405	0.962578633	1.117360182
PF10_0055	0.876066777	0.840325302	1.414523611	0.857252588	0.968078992	0.933274615	0.757134406	1.229065602	0.694238988	1.240543328	1.028268629	0.686983899	0.84213988	0.863574633	1.289088784	1.295068958	1.016753924	1.135106562	1.021093653	0.782981803	0.929141912	0.636314403	1.812727378	1.063867583	0.856376495	1.004284828	1.002308259	0.91870195	0.800625571	0.908134521	0.901078034
PFE0850c	0.991213081	1.01822228	1.11254056	1.089150411	0.931392939	1.021260579	1.020851139	0.934942219	0.974874045	1.052858938	1.028832519	1.165428157	1.003150571	0.965750316	0.976438788	0.743432826	0.995602067	0.953099962	0.997795315	0.971441601	0.997200649	1.117304299	0.504010378	0.965833265	1.041953941	0.974746028	0.99403437	1.027398531	0.963155209	1.02909994	1.041967825
PFD0825c	0.858049413	0.967768051	1.283639712	0.894045557	0.918531628	1.142461417	0.874166598	1.258461965	0.878350586	0.780495944	1.033660442	0.590935105	0.805446612	0.898823534	1.249270257	1.428623084	0.953156136	1.079533181	1.008487064	0.848255002	0.861283712	0.632954675	2.216451026	1.082552509	0.792191313	0.910750704	1.021980086	0.926103999	0.847434009	0.728983218	0.831372582
PFF0430w	0.993249819	0.988877712	0.836253118	1.01672929	1.035559706	1.011517751	1.078630695	1.009150256	1.029763673	0.954651315	1.068413024	1.114452506	0.999480627	1.024081958	0.933833426	0.798782307	1.001211293	0.930644396	0.944945546	0.952684935	0.997583881	1.225525887	1.147729165	0.875403695	0.963166745	0.9114266	0.861232023	0.947873758	1.09365004	0.914497184	0.943159983
PFB0325c	0.981890317	1.164995864	1.526084248	0.846270931	0.837605165	0.872331685	0.640864824	1.12496556	0.691642417	1.116285579	0.970686231	0.460151996	0.740509353	0.856637797	1.360261973	1.314823643	0.995681878	1.170558047	1.119328471	0.910663923	0.85448054	0.660163813	2.251721432	1.237180866	0.734890697	0.867459736	1.064751909	0.907441293	0.768066821	0.704417623	0.850947585
PF11_0246	1.047132655	1.027211242	0.847465989	1.024037239	1.013754094	0.985056922	1.038627801	0.933622343	1.02985811	1.032773186	0.982172624	1.079800906	1.073904812	0.947513093	0.975720419	0.903938383	0.959896085	0.915315985	0.976316953	0.985710765	0.95083101	1.039653442	0.874055386	0.990245915	1.041393714	0.976501681	0.875753658	0.979821985	1.1263264	0.917742123	1.051156429
PF14_0614	0.981899549	1.005800824	0.921981127	0.965814419	1.064544045	1.065008271	0.988171419	0.965886505	1.025137671	0.999320437	1.045039504	1.270535336	0.911292207	1.004152715	0.787166123	0.86875264	1.061846137	1.016834547	1.071556292	0.987903966	1.008115286	1.145946579	0.618547341	0.979412111	1.030995442	0.992965614	0.876398785	0.938113217	1.11716418	0.935039561	0.951616594
PF14_0183b	1.037063118	1.006551836	1.034820262	1.026430196	1.067548769	1.034080573	1.046140781	0.867839204	1.024812576	0.998246141	1.064298294	1.058226557	0.792256363	1.036416614	0.960091868	0.951446189	1.024217701	1.034875012	1.057770383	0.946324994	0.994796611	0.986049784	1.141530695	0.974808757	0.870753952	0.945218549	0.787727816	0.913705158	1.198796504	0.816487675	0.903299165
PFE1370w	0.959384652	1.038673081	0.978625162	1.020719025	0.92908291	0.967601772	0.99149064	1.087130645	0.922384428	1.014599655	1.032836021	1.082725082	1.03247706	0.929641821	0.954342183	0.860660063	1.051712274	0.982588485	1.039812503	0.968717026	1.014259747	0.993736324	0.579459928	0.933124485	1.053896869	0.938061162	1.053647851	1.052083426	0.964879439	1.13466443	1.038559706
PFI1605w	0.890794852	0.919625638	1.124177941	0.857998629	1.020707683	0.828612478	0.834586713	1.542681809	0.908655985	0.861413632	1.039708275	0.698652335	0.801028323	0.956331836	1.210155118	1.356008169	1.01848799	1.134897315	1.023127631	0.97188289	0.919542283	0.72634009	1.53635279	1.103035729	0.819291511	0.943226537	0.955433035	0.910323385	0.966610242	0.772915566	0.948739523
